
2020-01-04 12:55:57 INFO  VideoFileOrganizerApp:25 - Photo organizer is not enabled.
2020-01-04 13:04:25 INFO  VideoOrganizer:71 - Date Time detected for file /root/Videos/VID_20190609_031011.mp4 = null
2020-01-04 13:04:25 INFO  VideoOrganizer:79 - Original Year - Month - Day : 0000 - 00 - 00 for file /root/Videos/VID_20190609_031011.mp4
2020-01-04 13:04:25 INFO  VideoOrganizer:94 - Finished processing file = /root/Videos/VID_20190609_031011.mp4
2020-01-04 13:04:25 INFO  VideoOrganizer:95 - Leaving VideoOrganizer.process
2020-01-04 13:04:25 INFO  VideoOrganizer:58 - Inside VideoOrganizer.process
2020-01-04 13:04:25 INFO  VideoOrganizer:62 - Processing file = /root/Videos/VID_20190730_182215.mp4
2020-01-04 13:04:25 INFO  VideoOrganizer:71 - Date Time detected for file /root/Videos/VID_20190730_182215.mp4 = null
2020-01-04 13:04:25 INFO  VideoOrganizer:79 - Original Year - Month - Day : 0000 - 00 - 00 for file /root/Videos/VID_20190730_182215.mp4
2020-01-04 13:04:25 INFO  VideoOrganizer:94 - Finished processing file = /root/Videos/VID_20190730_182215.mp4
2020-01-04 13:04:25 INFO  VideoOrganizer:95 - Leaving VideoOrganizer.process
2020-01-04 13:04:25 INFO  VideoOrganizer:58 - Inside VideoOrganizer.process
2020-01-04 13:04:25 INFO  VideoOrganizer:62 - Processing file = /root/Videos/VID_20180907_120300.mp4
2020-01-04 13:04:25 INFO  VideoOrganizer:71 - Date Time detected for file /root/Videos/VID_20180907_120300.mp4 = null
2020-01-04 13:04:25 INFO  VideoOrganizer:79 - Original Year - Month - Day : 0000 - 00 - 00 for file /root/Videos/VID_20180907_120300.mp4
2020-01-04 13:04:25 INFO  VideoOrganizer:94 - Finished processing file = /root/Videos/VID_20180907_120300.mp4
2020-01-04 13:04:25 INFO  VideoOrganizer:95 - Leaving VideoOrganizer.process
2020-01-04 13:04:25 INFO  VideoOrganizer:58 - Inside VideoOrganizer.process
2020-01-04 13:04:25 INFO  VideoOrganizer:62 - Processing file = /root/Videos/VID_20190730_181208.mp4
2020-01-04 13:04:25 INFO  VideoOrganizer:71 - Date Time detected for file /root/Videos/VID_20190730_181208.mp4 = null
2020-01-04 13:04:25 INFO  VideoOrganizer:79 - Original Year - Month - Day : 0000 - 00 - 00 for file /root/Videos/VID_20190730_181208.mp4
2020-01-04 13:04:25 INFO  VideoOrganizer:94 - Finished processing file = /root/Videos/VID_20190730_181208.mp4
2020-01-04 13:04:25 INFO  VideoOrganizer:95 - Leaving VideoOrganizer.process
2020-01-04 13:04:25 INFO  VideoOrganizer:58 - Inside VideoOrganizer.process
2020-01-04 13:04:25 INFO  VideoOrganizer:62 - Processing file = /root/Videos/VID_20190730_183522.mp4
2020-01-04 13:04:25 INFO  VideoOrganizer:71 - Date Time detected for file /root/Videos/VID_20190730_183522.mp4 = null
2020-01-04 13:04:25 INFO  VideoOrganizer:79 - Original Year - Month - Day : 0000 - 00 - 00 for file /root/Videos/VID_20190730_183522.mp4
2020-01-04 13:04:25 INFO  VideoOrganizer:94 - Finished processing file = /root/Videos/VID_20190730_183522.mp4
2020-01-04 13:04:25 INFO  VideoOrganizer:95 - Leaving VideoOrganizer.process
2020-01-04 13:04:25 INFO  VideoOrganizer:58 - Inside VideoOrganizer.process
2020-01-04 13:04:25 INFO  VideoOrganizer:62 - Processing file = /root/Videos/VID_20180908_112607.mp4
2020-01-04 13:04:25 INFO  VideoOrganizer:71 - Date Time detected for file /root/Videos/VID_20180908_112607.mp4 = null
2020-01-04 13:04:25 INFO  VideoOrganizer:79 - Original Year - Month - Day : 0000 - 00 - 00 for file /root/Videos/VID_20180908_112607.mp4
2020-01-04 13:04:25 INFO  VideoOrganizer:94 - Finished processing file = /root/Videos/VID_20180908_112607.mp4
2020-01-04 13:04:25 INFO  VideoOrganizer:95 - Leaving VideoOrganizer.process
2020-01-04 13:05:05 INFO  VideoFileOrganizerApp:41 - Collecting input for video organizer
2020-01-04 13:05:05 INFO  VideoFileOrganizerApp:49 - Collected inputs:
2020-01-04 13:05:05 INFO  VideoFileOrganizerApp:50 - Source Location: /root/Videos
2020-01-04 13:05:05 INFO  VideoFileOrganizerApp:51 - Destination Location: /root/Video
2020-01-04 13:05:05 INFO  VideoFileOrganizerApp:52 - Folder creation / File Relocation allowed: true
2020-01-04 13:05:05 INFO  VideoFileOrganizerApp:53 - Allowed file extensions: [mkv, mp4, mov, avi]
2020-01-04 13:05:05 INFO  VideoFileOrganizerApp:22 - Photo organizer is enabled. Initializing process...
2020-01-04 13:05:05 INFO  VideoOrganizer:42 - Source Location: /root/Videos
2020-01-04 13:05:05 INFO  VideoOrganizer:43 - Total photos found: 8
2020-01-04 13:05:05 INFO  VideoOrganizer:44 - Processing files one by one now.
2020-01-04 13:05:05 INFO  VideoOrganizer:59 - Inside VideoOrganizer.process
2020-01-04 13:05:05 INFO  VideoOrganizer:63 - Processing file = /root/Videos/VID_20190809_051616.mp4
2020-01-04 13:05:05 INFO  VideoOrganizer:72 - Date Time detected for file /root/Videos/VID_20190809_051616.mp4 = null
2020-01-04 13:05:05 INFO  VideoOrganizer:80 - Original Year - Month - Day : 0000 - 00 - 00 for file /root/Videos/VID_20190809_051616.mp4
2020-01-04 13:05:05 INFO  VideoOrganizer:95 - Finished processing file = /root/Videos/VID_20190809_051616.mp4
2020-01-04 13:05:05 INFO  VideoOrganizer:96 - Leaving VideoOrganizer.process
2020-01-04 13:05:05 INFO  VideoOrganizer:59 - Inside VideoOrganizer.process
2020-01-04 13:05:05 INFO  VideoOrganizer:63 - Processing file = /root/Videos/VID_20180920_035131.mp4
2020-01-04 13:05:05 INFO  VideoOrganizer:72 - Date Time detected for file /root/Videos/VID_20180920_035131.mp4 = null
2020-01-04 13:05:05 INFO  VideoOrganizer:80 - Original Year - Month - Day : 0000 - 00 - 00 for file /root/Videos/VID_20180920_035131.mp4
2020-01-04 13:05:05 INFO  VideoOrganizer:95 - Finished processing file = /root/Videos/VID_20180920_035131.mp4
2020-01-04 13:05:05 INFO  VideoOrganizer:96 - Leaving VideoOrganizer.process
2020-01-04 13:05:05 INFO  VideoOrganizer:59 - Inside VideoOrganizer.process
2020-01-04 13:05:05 INFO  VideoOrganizer:63 - Processing file = /root/Videos/VID_20190609_031011.mp4
2020-01-04 13:05:05 INFO  VideoOrganizer:72 - Date Time detected for file /root/Videos/VID_20190609_031011.mp4 = null
2020-01-04 13:05:05 INFO  VideoOrganizer:80 - Original Year - Month - Day : 0000 - 00 - 00 for file /root/Videos/VID_20190609_031011.mp4
2020-01-04 13:05:05 INFO  VideoOrganizer:95 - Finished processing file = /root/Videos/VID_20190609_031011.mp4
2020-01-04 13:05:05 INFO  VideoOrganizer:96 - Leaving VideoOrganizer.process
2020-01-04 13:05:05 INFO  VideoOrganizer:59 - Inside VideoOrganizer.process
2020-01-04 13:05:05 INFO  VideoOrganizer:63 - Processing file = /root/Videos/VID_20190730_182215.mp4
2020-01-04 13:05:05 INFO  VideoOrganizer:72 - Date Time detected for file /root/Videos/VID_20190730_182215.mp4 = null
2020-01-04 13:05:05 INFO  VideoOrganizer:80 - Original Year - Month - Day : 0000 - 00 - 00 for file /root/Videos/VID_20190730_182215.mp4
2020-01-04 13:05:05 INFO  VideoOrganizer:95 - Finished processing file = /root/Videos/VID_20190730_182215.mp4
2020-01-04 13:05:05 INFO  VideoOrganizer:96 - Leaving VideoOrganizer.process
2020-01-04 13:05:05 INFO  VideoOrganizer:59 - Inside VideoOrganizer.process
2020-01-04 13:05:05 INFO  VideoOrganizer:63 - Processing file = /root/Videos/VID_20180907_120300.mp4
2020-01-04 13:05:05 INFO  VideoOrganizer:72 - Date Time detected for file /root/Videos/VID_20180907_120300.mp4 = null
2020-01-04 13:05:05 INFO  VideoOrganizer:80 - Original Year - Month - Day : 0000 - 00 - 00 for file /root/Videos/VID_20180907_120300.mp4
2020-01-04 13:05:05 INFO  VideoOrganizer:95 - Finished processing file = /root/Videos/VID_20180907_120300.mp4
2020-01-04 13:05:05 INFO  VideoOrganizer:96 - Leaving VideoOrganizer.process
2020-01-04 13:05:05 INFO  VideoOrganizer:59 - Inside VideoOrganizer.process
2020-01-04 13:05:05 INFO  VideoOrganizer:63 - Processing file = /root/Videos/VID_20190730_181208.mp4
2020-01-04 13:05:05 INFO  VideoOrganizer:72 - Date Time detected for file /root/Videos/VID_20190730_181208.mp4 = null
2020-01-04 13:05:05 INFO  VideoOrganizer:80 - Original Year - Month - Day : 0000 - 00 - 00 for file /root/Videos/VID_20190730_181208.mp4
2020-01-04 13:05:05 INFO  VideoOrganizer:95 - Finished processing file = /root/Videos/VID_20190730_181208.mp4
2020-01-04 13:05:05 INFO  VideoOrganizer:96 - Leaving VideoOrganizer.process
2020-01-04 13:05:05 INFO  VideoOrganizer:59 - Inside VideoOrganizer.process
2020-01-04 13:05:05 INFO  VideoOrganizer:63 - Processing file = /root/Videos/VID_20190730_183522.mp4
2020-01-04 13:05:05 INFO  VideoOrganizer:72 - Date Time detected for file /root/Videos/VID_20190730_183522.mp4 = null
2020-01-04 13:05:05 INFO  VideoOrganizer:80 - Original Year - Month - Day : 0000 - 00 - 00 for file /root/Videos/VID_20190730_183522.mp4
2020-01-04 13:05:05 INFO  VideoOrganizer:95 - Finished processing file = /root/Videos/VID_20190730_183522.mp4
2020-01-04 13:05:05 INFO  VideoOrganizer:96 - Leaving VideoOrganizer.process
2020-01-04 13:05:05 INFO  VideoOrganizer:59 - Inside VideoOrganizer.process
2020-01-04 13:05:05 INFO  VideoOrganizer:63 - Processing file = /root/Videos/VID_20180908_112607.mp4
2020-01-04 13:05:05 INFO  VideoOrganizer:72 - Date Time detected for file /root/Videos/VID_20180908_112607.mp4 = null
2020-01-04 13:05:05 INFO  VideoOrganizer:80 - Original Year - Month - Day : 0000 - 00 - 00 for file /root/Videos/VID_20180908_112607.mp4
2020-01-04 13:05:05 INFO  VideoOrganizer:95 - Finished processing file = /root/Videos/VID_20180908_112607.mp4
2020-01-04 13:05:05 INFO  VideoOrganizer:96 - Leaving VideoOrganizer.process
2020-01-04 13:05:24 INFO  VideoFileOrganizerApp:41 - Collecting input for video organizer
2020-01-04 13:05:24 INFO  VideoFileOrganizerApp:49 - Collected inputs:
2020-01-04 13:05:24 INFO  VideoFileOrganizerApp:50 - Source Location: /root/Videos
2020-01-04 13:05:24 INFO  VideoFileOrganizerApp:51 - Destination Location: /root/Video
2020-01-04 13:05:24 INFO  VideoFileOrganizerApp:52 - Folder creation / File Relocation allowed: true
2020-01-04 13:05:24 INFO  VideoFileOrganizerApp:53 - Allowed file extensions: [mkv, mp4, mov, avi]
2020-01-04 13:05:24 INFO  VideoFileOrganizerApp:22 - Photo organizer is enabled. Initializing process...
2020-01-04 13:05:24 INFO  VideoOrganizer:42 - Source Location: /root/Videos
2020-01-04 13:05:24 INFO  VideoOrganizer:43 - Total photos found: 8
2020-01-04 13:05:24 INFO  VideoOrganizer:44 - Processing files one by one now.
2020-01-04 13:05:24 INFO  VideoOrganizer:59 - Inside VideoOrganizer.process
2020-01-04 13:05:24 INFO  VideoOrganizer:63 - Processing file = /root/Videos/VID_20190809_051616.mp4
2020-01-04 13:05:24 INFO  VideoOrganizer:72 - Date Time detected for file /root/Videos/VID_20190809_051616.mp4 = null
2020-01-04 13:05:24 INFO  VideoOrganizer:80 - Original Year - Month - Day : 0000 - 00 - 00 for file /root/Videos/VID_20190809_051616.mp4
2020-01-04 13:05:24 INFO  VideoOrganizer:95 - Finished processing file = /root/Videos/VID_20190809_051616.mp4
2020-01-04 13:05:24 INFO  VideoOrganizer:96 - Leaving VideoOrganizer.process
2020-01-04 13:05:24 INFO  VideoOrganizer:59 - Inside VideoOrganizer.process
2020-01-04 13:05:24 INFO  VideoOrganizer:63 - Processing file = /root/Videos/VID_20180920_035131.mp4
2020-01-04 13:05:24 INFO  VideoOrganizer:72 - Date Time detected for file /root/Videos/VID_20180920_035131.mp4 = null
2020-01-04 13:05:24 INFO  VideoOrganizer:80 - Original Year - Month - Day : 0000 - 00 - 00 for file /root/Videos/VID_20180920_035131.mp4
2020-01-04 13:05:24 INFO  VideoOrganizer:95 - Finished processing file = /root/Videos/VID_20180920_035131.mp4
2020-01-04 13:05:24 INFO  VideoOrganizer:96 - Leaving VideoOrganizer.process
2020-01-04 13:05:24 INFO  VideoOrganizer:59 - Inside VideoOrganizer.process
2020-01-04 13:05:24 INFO  VideoOrganizer:63 - Processing file = /root/Videos/VID_20190609_031011.mp4
2020-01-04 13:05:24 INFO  VideoOrganizer:72 - Date Time detected for file /root/Videos/VID_20190609_031011.mp4 = null
2020-01-04 13:05:24 INFO  VideoOrganizer:80 - Original Year - Month - Day : 0000 - 00 - 00 for file /root/Videos/VID_20190609_031011.mp4
2020-01-04 13:05:24 INFO  VideoOrganizer:95 - Finished processing file = /root/Videos/VID_20190609_031011.mp4
2020-01-04 13:05:24 INFO  VideoOrganizer:96 - Leaving VideoOrganizer.process
2020-01-04 13:05:24 INFO  VideoOrganizer:59 - Inside VideoOrganizer.process
2020-01-04 13:05:24 INFO  VideoOrganizer:63 - Processing file = /root/Videos/VID_20190730_182215.mp4
2020-01-04 13:05:24 INFO  VideoOrganizer:72 - Date Time detected for file /root/Videos/VID_20190730_182215.mp4 = null
2020-01-04 13:05:24 INFO  VideoOrganizer:80 - Original Year - Month - Day : 0000 - 00 - 00 for file /root/Videos/VID_20190730_182215.mp4
2020-01-04 13:05:24 INFO  VideoOrganizer:95 - Finished processing file = /root/Videos/VID_20190730_182215.mp4
2020-01-04 13:05:24 INFO  VideoOrganizer:96 - Leaving VideoOrganizer.process
2020-01-04 13:05:24 INFO  VideoOrganizer:59 - Inside VideoOrganizer.process
2020-01-04 13:05:24 INFO  VideoOrganizer:63 - Processing file = /root/Videos/VID_20180907_120300.mp4
2020-01-04 13:05:24 INFO  VideoOrganizer:72 - Date Time detected for file /root/Videos/VID_20180907_120300.mp4 = null
2020-01-04 13:05:24 INFO  VideoOrganizer:80 - Original Year - Month - Day : 0000 - 00 - 00 for file /root/Videos/VID_20180907_120300.mp4
2020-01-04 13:05:24 INFO  VideoOrganizer:95 - Finished processing file = /root/Videos/VID_20180907_120300.mp4
2020-01-04 13:05:24 INFO  VideoOrganizer:96 - Leaving VideoOrganizer.process
2020-01-04 13:05:24 INFO  VideoOrganizer:59 - Inside VideoOrganizer.process
2020-01-04 13:05:24 INFO  VideoOrganizer:63 - Processing file = /root/Videos/VID_20190730_181208.mp4
2020-01-04 13:05:24 INFO  VideoOrganizer:72 - Date Time detected for file /root/Videos/VID_20190730_181208.mp4 = null
2020-01-04 13:05:24 INFO  VideoOrganizer:80 - Original Year - Month - Day : 0000 - 00 - 00 for file /root/Videos/VID_20190730_181208.mp4
2020-01-04 13:05:24 INFO  VideoOrganizer:95 - Finished processing file = /root/Videos/VID_20190730_181208.mp4
2020-01-04 13:05:24 INFO  VideoOrganizer:96 - Leaving VideoOrganizer.process
2020-01-04 13:05:24 INFO  VideoOrganizer:59 - Inside VideoOrganizer.process
2020-01-04 13:05:24 INFO  VideoOrganizer:63 - Processing file = /root/Videos/VID_20190730_183522.mp4
2020-01-04 13:05:24 INFO  VideoOrganizer:72 - Date Time detected for file /root/Videos/VID_20190730_183522.mp4 = null
2020-01-04 13:05:24 INFO  VideoOrganizer:80 - Original Year - Month - Day : 0000 - 00 - 00 for file /root/Videos/VID_20190730_183522.mp4
2020-01-04 13:05:24 INFO  VideoOrganizer:95 - Finished processing file = /root/Videos/VID_20190730_183522.mp4
2020-01-04 13:05:24 INFO  VideoOrganizer:96 - Leaving VideoOrganizer.process
2020-01-04 13:05:24 INFO  VideoOrganizer:59 - Inside VideoOrganizer.process
2020-01-04 13:05:24 INFO  VideoOrganizer:63 - Processing file = /root/Videos/VID_20180908_112607.mp4
2020-01-04 13:05:24 INFO  VideoOrganizer:72 - Date Time detected for file /root/Videos/VID_20180908_112607.mp4 = null
2020-01-04 13:05:24 INFO  VideoOrganizer:80 - Original Year - Month - Day : 0000 - 00 - 00 for file /root/Videos/VID_20180908_112607.mp4
2020-01-04 13:05:24 INFO  VideoOrganizer:95 - Finished processing file = /root/Videos/VID_20180908_112607.mp4
2020-01-04 13:05:24 INFO  VideoOrganizer:96 - Leaving VideoOrganizer.process
2020-01-04 13:05:41 INFO  VideoFileOrganizerApp:41 - Collecting input for video organizer
2020-01-04 13:05:41 INFO  VideoFileOrganizerApp:49 - Collected inputs:
2020-01-04 13:05:41 INFO  VideoFileOrganizerApp:50 - Source Location: /root/Videos
2020-01-04 13:05:41 INFO  VideoFileOrganizerApp:51 - Destination Location: /root/Video
2020-01-04 13:05:41 INFO  VideoFileOrganizerApp:52 - Folder creation / File Relocation allowed: true
2020-01-04 13:05:41 INFO  VideoFileOrganizerApp:53 - Allowed file extensions: [mkv, mp4, mov, avi]
2020-01-04 13:05:41 INFO  VideoFileOrganizerApp:22 - Photo organizer is enabled. Initializing process...
2020-01-04 13:05:41 INFO  VideoOrganizer:42 - Source Location: /root/Videos
2020-01-04 13:05:41 INFO  VideoOrganizer:43 - Total photos found: 8
2020-01-04 13:05:41 INFO  VideoOrganizer:44 - Processing files one by one now.
2020-01-04 13:05:41 INFO  VideoOrganizer:59 - Inside VideoOrganizer.process
2020-01-04 13:05:41 INFO  VideoOrganizer:63 - Processing file = /root/Videos/VID_20190809_051616.mp4
2020-01-04 13:05:41 INFO  VideoOrganizer:72 - Date Time detected for file /root/Videos/VID_20190809_051616.mp4 = 2019-08-08
2020-01-04 13:05:41 INFO  VideoOrganizer:80 - Original Year - Month - Day : 2019 - 08 - 08 for file /root/Videos/VID_20190809_051616.mp4
2020-01-04 13:05:41 INFO  VideoOrganizer:95 - Finished processing file = /root/Videos/VID_20190809_051616.mp4
2020-01-04 13:05:41 INFO  VideoOrganizer:96 - Leaving VideoOrganizer.process
2020-01-04 13:05:41 INFO  VideoOrganizer:59 - Inside VideoOrganizer.process
2020-01-04 13:05:41 INFO  VideoOrganizer:63 - Processing file = /root/Videos/VID_20180920_035131.mp4
2020-01-04 13:05:41 INFO  VideoOrganizer:72 - Date Time detected for file /root/Videos/VID_20180920_035131.mp4 = 2018-09-19
2020-01-04 13:05:41 INFO  VideoOrganizer:80 - Original Year - Month - Day : 2018 - 09 - 19 for file /root/Videos/VID_20180920_035131.mp4
2020-01-04 13:05:41 INFO  VideoOrganizer:95 - Finished processing file = /root/Videos/VID_20180920_035131.mp4
2020-01-04 13:05:41 INFO  VideoOrganizer:96 - Leaving VideoOrganizer.process
2020-01-04 13:05:41 INFO  VideoOrganizer:59 - Inside VideoOrganizer.process
2020-01-04 13:05:41 INFO  VideoOrganizer:63 - Processing file = /root/Videos/VID_20190609_031011.mp4
2020-01-04 13:05:41 INFO  VideoOrganizer:72 - Date Time detected for file /root/Videos/VID_20190609_031011.mp4 = 2019-06-08
2020-01-04 13:05:41 INFO  VideoOrganizer:80 - Original Year - Month - Day : 2019 - 06 - 08 for file /root/Videos/VID_20190609_031011.mp4
2020-01-04 13:05:41 INFO  VideoOrganizer:95 - Finished processing file = /root/Videos/VID_20190609_031011.mp4
2020-01-04 13:05:41 INFO  VideoOrganizer:96 - Leaving VideoOrganizer.process
2020-01-04 13:05:41 INFO  VideoOrganizer:59 - Inside VideoOrganizer.process
2020-01-04 13:05:41 INFO  VideoOrganizer:63 - Processing file = /root/Videos/VID_20190730_182215.mp4
2020-01-04 13:05:41 INFO  VideoOrganizer:72 - Date Time detected for file /root/Videos/VID_20190730_182215.mp4 = 2019-07-30
2020-01-04 13:05:41 INFO  VideoOrganizer:80 - Original Year - Month - Day : 2019 - 07 - 30 for file /root/Videos/VID_20190730_182215.mp4
2020-01-04 13:05:41 INFO  VideoOrganizer:95 - Finished processing file = /root/Videos/VID_20190730_182215.mp4
2020-01-04 13:05:41 INFO  VideoOrganizer:96 - Leaving VideoOrganizer.process
2020-01-04 13:05:41 INFO  VideoOrganizer:59 - Inside VideoOrganizer.process
2020-01-04 13:05:41 INFO  VideoOrganizer:63 - Processing file = /root/Videos/VID_20180907_120300.mp4
2020-01-04 13:05:41 INFO  VideoOrganizer:72 - Date Time detected for file /root/Videos/VID_20180907_120300.mp4 = 2018-09-07
2020-01-04 13:05:41 INFO  VideoOrganizer:80 - Original Year - Month - Day : 2018 - 09 - 07 for file /root/Videos/VID_20180907_120300.mp4
2020-01-04 13:05:41 INFO  VideoOrganizer:95 - Finished processing file = /root/Videos/VID_20180907_120300.mp4
2020-01-04 13:05:41 INFO  VideoOrganizer:96 - Leaving VideoOrganizer.process
2020-01-04 13:05:41 INFO  VideoOrganizer:59 - Inside VideoOrganizer.process
2020-01-04 13:05:41 INFO  VideoOrganizer:63 - Processing file = /root/Videos/VID_20190730_181208.mp4
